country,countrynames,score,rank,year,type
Romania,루마니아,0.9939,63,2014,education
Romania,루마니아,0.9791,37,2014,health
Romania,루마니아,0.119,91,2014,political
Romania,루마니아,0.6936,70,2014,overall
Romania,루마니아,0.708,50,2015,economic
Romania,루마니아,0.994,64,2015,education
Romania,루마니아,0.979,42,2015,health
Romania,루마니아,0.09,113,2015,political
Romania,루마니아,0.693,76,2015,overall
Romania,루마니아,0.699,54,2016,economic
Romania,루마니아,0.992,68,2016,education
Romania,루마니아,0.979,40,2016,health
Romania,루마니아,0.09,112,2016,political
Romania,루마니아,0.6902,76,2016,overall
Russia,러시아,0.6963,22,2006,economic
Russia,러시아,0.9991,19,2006,education
Russia,러시아,0.9791,36,2006,health
Russia,러시아,0.0337,108,2006,political
Russia,러시아,0.677,48,2006,overall
Russia,러시아,0.7346,16,2007,economic
Russia,러시아,0.9991,22,2007,education
Russia,러시아,0.9791,37,2007,health
Russia,러시아,0.0337,120,2007,political
Russia,러시아,0.6866,43,2007,overall
Russia,러시아,0.7426,16,2008,economic
Russia,러시아,0.9994,28,2008,education
Russia,러시아,0.9791,38,2008,health
Russia,러시아,0.0764,100,2008,political
Russia,러시아,0.6994,41,2008,overall
Russia,러시아,0.74,24,2009,economic
Russia,러시아,0.9992,29,2009,education
Russia,러시아,0.9791,41,2009,health
Russia,러시아,0.0764,99,2009,political
Russia,러시아,0.6987,50,2009,overall
Russia,러시아,0.736,28,2010,economic
Russia,러시아,0.9994,26,2010,education
Russia,러시아,0.9791,40,2010,health
Russia,러시아,0.0999,85,2010,political
Russia,러시아,0.7036,45,2010,overall
Russia,러시아,0.7373,29,2011,economic
Russia,러시아,0.9985,33,2011,education
Russia,러시아,0.9791,41,2011,health
Russia,러시아,0.0999,84,2011,political
Russia,러시아,0.7037,43,2011,overall
Russia,러시아,0.7197,39,2012,economic
Russia,러시아,0.998,35,2012,education
Russia,러시아,0.9791,34,2012,health
Russia,러시아,0.0951,90,2012,political
Russia,러시아,0.698,59,2012,overall
Russia,러시아,0.7204,42,2013,economic
Russia,러시아,0.9984,36,2013,education
Russia,러시아,0.9791,34,2013,health
Russia,러시아,0.0951,94,2013,political
Russia,러시아,0.6983,61,2013,overall
Russia,러시아,0.7257,42,2014,economic
Russia,러시아,0.9998,28,2014,education
Russia,러시아,0.9791,37,2014,health
Russia,러시아,0.0662,125,2014,political
Russia,러시아,0.6927,72,2014,overall
Russia,러시아,0.731,42,2015,economic
Russia,러시아,1,27,2015,education
Russia,러시아,0.979,42,2015,health
Russia,러시아,0.066,128,2015,political
Russia,러시아,0.694,74,2015,overall
Russia,러시아,0.722,41,2016,economic
Russia,러시아,0.997,45,2016,education
Russia,러시아,0.979,40,2016,health
Russia,러시아,0.066,129,2016,political
Russia,러시아,0.6909,75,2016,overall
Rwanda,르완다,N/A,N/A,2006,overall
Rwanda,르완다,N/A,N/A,2007,overall
Rwanda,르완다,N/A,N/A,2008,overall
Rwanda,르완다,N/A,N/A,2009,overall
Rwanda,르완다,N/A,N/A,2010,overall
Rwanda,르완다,N/A,N/A,2011,overall
Rwanda,르완다,N/A,N/A,2012,overall
Rwanda,르완다,N/A,N/A,2013,overall
Rwanda,르완다,0.7698,25,2014,economic
Rwanda,르완다,0.9289,114,2014,education
Rwanda,르완다,0.9667,118,2014,health
Rwanda,르완다,0.4762,6,2014,political
Rwanda,르완다,N/A,N/A,2014,overall
Rwanda,르완다,0.808,14,2015,economic
Rwanda,르완다,0.944,112,2015,education
Rwanda,르완다,0.972,91,2015,health
Rwanda,르완다,0.452,7,2015,political
Rwanda,르완다,0.794,6,2015,overall
Rwanda,르완다,0.817,8,2016,economic
Rwanda,르완다,0.958,110,2016,education
Rwanda,르완다,0.972,89,2016,health
Rwanda,르완다,0.452,8,2016,political
Rwanda,르완다,0.7998,5,2016,overall
Saudi Arabia,사우디아라비아,0.2401,115,2006,economic
Saudi Arabia,사우디아라비아,0.8797,93,2006,education
Saudi Arabia,사우디아라비아,0.9771,54,2006,health
Saudi Arabia,사우디아라비아,0,115,2006,political
Saudi Arabia,사우디아라비아,0.5242,113,2006,overall
Saudi Arabia,사우디아라비아,0.321,127,2007,economic
Saudi Arabia,사우디아라비아,0.9613,87,2007,education
Saudi Arabia,사우디아라비아,0.9765,60,2007,health
Saudi Arabia,사우디아라비아,0,128,2007,political
Saudi Arabia,사우디아라비아,0.5647,122,2007,overall
Saudi Arabia,사우디아라비아,0.2589,129,2008,economic
Saudi Arabia,사우디아라비아,0.9795,85,2008,education
Saudi Arabia,사우디아라비아,0.9765,62,2008,health
Saudi Arabia,사우디아라비아,0,130,2008,political
Saudi Arabia,사우디아라비아,0.5537,126,2008,overall
Saudi Arabia,사우디아라비아,0.3096,133,2009,economic
Saudi Arabia,사우디아라비아,0.9745,92,2009,education
Saudi Arabia,사우디아라비아,0.9765,65,2009,health
Saudi Arabia,사우디아라비아,0,134,2009,political
Saudi Arabia,사우디아라비아,0.5651,128,2009,overall
Saudi Arabia,사우디아라비아,0.3351,132,2010,economic
Saudi Arabia,사우디아라비아,0.9739,92,2010,education
Saudi Arabia,사우디아라비아,0.9762,53,2010,health
Saudi Arabia,사우디아라비아,0,131,2010,political
Saudi Arabia,사우디아라비아,0.5713,129,2010,overall
Saudi Arabia,사우디아라비아,0.3576,133,2011,economic
Saudi Arabia,사우디아라비아,0.9674,92,2011,education
Saudi Arabia,사우디아라비아,0.9762,53,2011,health
Saudi Arabia,사우디아라비아,0,132,2011,political
Saudi Arabia,사우디아라비아,0.5753,131,2011,overall
Saudi Arabia,사우디아라비아,0.3404,133,2012,economic
Saudi Arabia,사우디아라비아,0.9757,91,2012,education
Saudi Arabia,사우디아라비아,0.9762,55,2012,health
Saudi Arabia,사우디아라비아,0,133,2012,political
Saudi Arabia,사우디아라비아,0.5731,131,2012,overall
Saudi Arabia,사우디아라비아,0.3223,134,2013,economic
Saudi Arabia,사우디아라비아,0.9761,90,2013,education
Saudi Arabia,사우디아라비아,0.9762,52,2013,health
Saudi Arabia,사우디아라비아,0.0769,105,2013,political
Saudi Arabia,사우디아라비아,0.5879,127,2013,overall
Saudi Arabia,사우디아라비아,0.3893,137,2014,economic
Saudi Arabia,사우디아라비아,0.9868,86,2014,education
Saudi Arabia,사우디아라비아,0.9707,90,2014,health
Saudi Arabia,사우디아라비아,0.0768,117,2014,political
Saudi Arabia,사우디아라비아,0.6059,125,2014,overall
Saudi Arabia,사우디아라비아,0.387,138,2015,economic
Saudi Arabia,사우디아라비아,0.988,82,2015,education
Saudi Arabia,사우디아라비아,0.966,129,2015,health
Saudi Arabia,사우디아라비아,0.077,121,2015,political
Saudi Arabia,사우디아라비아,0.605,134,2015,overall
Saudi Arabia,사우디아라비아,0.328,142,2016,economic
Saudi Arabia,사우디아라비아,0.961,105,2016,education
Saudi Arabia,사우디아라비아,0.966,128,2016,health
Saudi Arabia,사우디아라비아,0.077,121,2016,political
Saudi Arabia,사우디아라비아,0.5829,140,2016,overall
Senegal,세네갈,N/A,N/A,2006,overall
Senegal,세네갈,N/A,N/A,2007,overall
Senegal,세네갈,N/A,N/A,2008,overall
Senegal,세네갈,0.6379,74,2009,economic
Senegal,세네갈,0.8174,124,2009,education
Senegal,세네갈,0.9742,76,2009,health
Senegal,세네갈,0.1411,59,2009,political
Senegal,세네갈,0.6427,100,2009,overall
Senegal,세네갈,0.6439,65,2010,economic
Senegal,세네갈,0.8208,122,2010,education
Senegal,세네갈,0.9734,77,2010,health
Senegal,세네갈,0.1274,68,2010,political
Senegal,세네갈,0.6414,101,2010,overall
Senegal,세네갈,0.6884,47,2011,economic
Senegal,세네갈,0.8247,123,2011,education
Senegal,세네갈,0.9734,80,2011,health
Senegal,세네갈,0.1429,58,2011,political
Senegal,세네갈,0.6573,92,2011,overall
Senegal,세네갈,0.6737,59,2012,economic
Senegal,세네갈,0.827,122,2012,education
Senegal,세네갈,0.9734,75,2012,health
Senegal,세네갈,0.1887,41,2012,political
Senegal,세네갈,0.6657,90,2012,overall
Senegal,세네갈,0.6401,81,2013,economic
Senegal,세네갈,0.827,125,2013,education
Senegal,세네갈,0.9734,71,2013,health
Senegal,세네갈,0.3286,20,2013,political
Senegal,세네갈,0.6923,67,2013,overall
Senegal,세네갈,0.6624,71,2014,economic
Senegal,세네갈,0.8222,131,2014,education
Senegal,세네갈,0.9725,82,2014,health
Senegal,세네갈,0.3077,24,2014,political
Senegal,세네갈,0.6912,74,2014,overall
Senegal,세네갈,0.678,65,2015,economic
Senegal,세네갈,0.833,133,2015,education
Senegal,세네갈,0.967,124,2015,health
Senegal,세네갈,0.316,27,2015,political
Senegal,세네갈,0.698,73,2015,overall
Senegal,세네갈,0.628,94,2016,economic
Senegal,세네갈,0.83,133,2016,education
Senegal,세네갈,0.967,123,2016,health
Senegal,세네갈,0.316,27,2016,political
Senegal,세네갈,0.6851,82,2016,overall
Serbia,세르비아,N/A,N/A,2006,overall
Serbia,세르비아,N/A,N/A,2007,overall
Serbia,세르비아,N/A,N/A,2008,overall
Serbia,세르비아,N/A,N/A,2009,overall
Serbia,세르비아,N/A,N/A,2010,overall
Serbia,세르비아,N/A,N/A,2011,overall
Serbia,세르비아,0.6596,67,2012,economic
Serbia,세르비아,0.9927,61,2012,education
Serbia,세르비아,0.9703,91,2012,health
Serbia,세르비아,0.1921,40,2012,political
Serbia,세르비아,0.7037,50,2012,overall
Serbia,세르비아,0.6791,59,2013,economic
Serbia,세르비아,0.994,55,2013,education
Serbia,세르비아,0.9642,111,2013,health
Serbia,세르비아,0.2089,39,2013,political
Serbia,세르비아,0.7116,42,2013,overall
Serbia,세르비아,0.6704,67,2014,economic
Serbia,세르비아,0.9954,54,2014,education
Serbia,세르비아,0.973,74,2014,health
Serbia,세르비아,0.1957,51,2014,political
Serbia,세르비아,0.7086,52,2014,overall
Serbia,세르비아,0.669,74,2015,economic
Serbia,세르비아,0.996,52,2015,education
Serbia,세르비아,0.973,79,2015,health
Serbia,세르비아,0.242,43,2015,political
Serbia,세르비아,0.72,45,2015,overall
Serbia,세르비아,0.67,70,2016,economic
Serbia,세르비아,0.996,49,2016,education
Serbia,세르비아,0.973,76,2016,health
Serbia,세르비아,0.242,42,2016,political
Serbia,세르비아,0.72,48,2016,overall
Singapore,싱가포르,0.6459,45,2006,economic
Singapore,싱가포르,0.9308,86,2006,education
Singapore,싱가포르,0.9598,107,2006,health
Singapore,싱가포르,0.0833,75,2006,political
Singapore,싱가포르,0.655,64,2006,overall
Singapore,싱가포르,0.6546,55,2007,economic
Singapore,싱가포르,0.9308,98,2007,education
Singapore,싱가포르,0.9575,115,2007,health
Singapore,싱가포르,0.1005,71,2007,political
Singapore,싱가포르,0.6609,75,2007,overall
Singapore,싱가포르,0.6544,58,2008,economic
Singapore,싱가포르,0.9376,98,2008,education
Singapore,싱가포르,0.9575,117,2008,health
Singapore,싱가포르,0.1005,81,2008,political
Singapore,싱가포르,0.6625,82,2008,overall
Singapore,싱가포르,0.6707,57,2009,economic
Singapore,싱가포르,0.937,102,2009,education
Singapore,싱가포르,0.9575,121,2009,health
Singapore,싱가포르,0.1005,86,2009,political
Singapore,싱가포르,0.6664,82,2009,overall
Singapore,싱가포르,0.7527,20,2010,economic
Singapore,싱가포르,0.9375,103,2010,education
Singapore,싱가포르,0.9677,100,2010,health
Singapore,싱가포르,0.1076,79,2010,political
Singapore,싱가포르,0.6914,56,2010,overall
Singapore,싱가포르,0.7585,16,2011,economic
Singapore,싱가포르,0.9381,100,2011,education
Singapore,싱가포르,0.9677,101,2011,health
Singapore,싱가포르,0.1014,83,2011,political
Singapore,싱가포르,0.6914,57,2011,overall
Singapore,싱가포르,0.7876,13,2012,economic
Singapore,싱가포르,0.9409,104,2012,education
Singapore,싱가포르,0.9719,85,2012,health
Singapore,싱가포르,0.0951,89,2012,political
Singapore,싱가포르,0.6989,56,2012,overall
Singapore,싱가포르,0.7883,12,2013,economic
Singapore,싱가포르,0.9409,105,2013,education
Singapore,싱가포르,0.9719,85,2013,health
Singapore,싱가포르,0.0989,90,2013,political
Singapore,싱가포르,0.7,58,2013,overall
Singapore,싱가포르,0.7899,18,2014,economic
Singapore,싱가포르,0.9413,110,2014,education
Singapore,싱가포르,0.9671,114,2014,health
Singapore,싱가포르,0.1201,90,2014,political
Singapore,싱가포르,0.7046,57,2014,overall
Singapore,싱가포르,0.814,9,2015,economic
Singapore,싱가포르,0.945,111,2015,education
Singapore,싱가포르,0.967,122,2015,health
Singapore,싱가포르,0.119,92,2015,political
Singapore,싱가포르,0.711,53,2015,overall
Singapore,싱가포르,0.793,17,2016,economic
Singapore,싱가포르,0.975,95,2016,education
Singapore,싱가포르,0.967,121,2016,health
Singapore,싱가포르,0.111,97,2016,political
Singapore,싱가포르,0.7116,55,2016,overall
Slovakia,슬로바키아,0.6504,43,2006,economic
Slovakia,슬로바키아,0.9952,34,2006,education
Slovakia,슬로바키아,0.9796,1,2006,health
Slovakia,슬로바키아,0.0774,77,2006,political
Slovakia,슬로바키아,0.6757,49,2006,overall
Slovakia,슬로바키아,0.6666,50,2007,economic
Slovakia,슬로바키아,0.9952,37,2007,education
Slovakia,슬로바키아,0.9796,1,2007,health
Slovakia,슬로바키아,0.0774,86,2007,political
Slovakia,슬로바키아,0.6797,52,2007,overall
Slovakia,슬로바키아,0.638,66,2008,economic
Slovakia,슬로바키아,1,1,2008,education
Slovakia,슬로바키아,0.9796,1,2008,health
Slovakia,슬로바키아,0.1121,71,2008,political
Slovakia,슬로바키아,0.6824,62,2008,overall
Slovakia,슬로바키아,0.6845,66,2009,overall
Slovakia,슬로바키아,0.6778,71,2010,overall
Slovakia,슬로바키아,0.6335,73,2011,economic
Slovakia,슬로바키아,1,1,2011,education
Slovakia,슬로바키아,0.9796,1,2011,health
Slovakia,슬로바키아,0.1059,79,2011,political
Slovakia,슬로바키아,0.6797,71,2011,overall
Slovakia,슬로바키아,0.6824,70,2012,overall
Slovakia,슬로바키아,0.635,86,2013,economic
Slovakia,슬로바키아,1,1,2013,education
Slovakia,슬로바키아,0.9796,1,2013,health
Slovakia,슬로바키아,0.1284,77,2013,political
Slovakia,슬로바키아,0.6857,74,2013,overall
Slovakia,슬로바키아,0.6431,88,2014,economic
Slovakia,슬로바키아,1,1,2014,education
Slovakia,슬로바키아,0.973,74,2014,health
Slovakia,슬로바키아,0.1061,100,2014,political
Slovakia,슬로바키아,0.6806,87,2014,overall
Slovakia,슬로바키아,0.638,93,2015,economic
Slovakia,슬로바키아,1,1,2015,education
Slovakia,슬로바키아,0.973,79,2015,health
Slovakia,슬로바키아,0.087,115,2015,political
Slovakia,슬로바키아,0.675,93,2015,overall
Slovakia,슬로바키아,0.648,86,2016,economic
Slovakia,슬로바키아,1,1,2016,education
Slovakia,슬로바키아,0.973,76,2016,health
Slovakia,슬로바키아,0.093,110,2016,political
Slovakia,슬로바키아,0.6787,93,2016,overall
Slovakia,슬로바키아,0.6464,68,2009,economic
Slovakia,슬로바키아,1,1,2009,education
Slovakia,슬로바키아,0.9796,1,2009,health
Slovakia,슬로바키아,0.1121,75,2009,political
Slovakia,슬로바키아,0.6375,70,2010,economic
Slovakia,슬로바키아,1,1,2010,education
Slovakia,슬로바키아,0.9796,1,2010,health
Slovakia,슬로바키아,0.0941,89,2010,political
Slovakia,슬로바키아,0.6282,82,2012,economic
Slovakia,슬로바키아,1,1,2012,education
Slovakia,슬로바키아,0.9796,1,2012,health
Slovakia,슬로바키아,0.122,80,2012,political
Slovenia,슬로베니아,0.6668,34,2006,economic
Slovenia,슬로베니아,0.9987,22,2006,education
Slovenia,슬로베니아,0.973,71,2006,health
Slovenia,슬로베니아,0.0597,88,2006,political
Slovenia,슬로베니아,0.6745,50,2006,overall
Slovenia,슬로베니아,0.7049,27,2007,economic
Slovenia,슬로베니아,0.9994,18,2007,education
Slovenia,슬로베니아,0.973,74,2007,health
Slovenia,슬로베니아,0.0597,99,2007,political
Slovenia,슬로베니아,0.6842,47,2007,overall
Slovenia,슬로베니아,0.7079,31,2008,economic
Slovenia,슬로베니아,0.9979,36,2008,education
Slovenia,슬로베니아,0.973,76,2008,health
Slovenia,슬로베니아,0.096,85,2008,political
Slovenia,슬로베니아,0.6937,50,2008,overall
Slovenia,슬로베니아,0.7211,31,2009,economic
Slovenia,슬로베니아,0.998,36,2009,education
Slovenia,슬로베니아,0.973,80,2009,health
Slovenia,슬로베니아,0.1005,87,2009,political
Slovenia,슬로베니아,0.6982,51,2009,overall
Slovenia,슬로베니아,0.7229,32,2010,economic
Slovenia,슬로베니아,0.9977,36,2010,education
Slovenia,슬로베니아,0.9755,63,2010,health
Slovenia,슬로베니아,0.1229,70,2010,political
Slovenia,슬로베니아,0.7047,42,2010,overall
Slovenia,슬로베니아,0.7205,34,2011,economic
Slovenia,슬로베니아,0.9977,36,2011,education
Slovenia,슬로베니아,0.9755,64,2011,health
Slovenia,슬로베니아,0.1227,71,2011,political
Slovenia,슬로베니아,0.7041,41,2011,overall
Slovenia,슬로베니아,0.7139,41,2012,economic
Slovenia,슬로베니아,0.9981,33,2012,education
Slovenia,슬로베니아,0.973,78,2012,health
Slovenia,슬로베니아,0.1677,50,2012,political
Slovenia,슬로베니아,0.7132,38,2012,overall
Slovenia,슬로베니아,0.7189,43,2013,economic
Slovenia,슬로베니아,0.9999,26,2013,education
Slovenia,슬로베니아,0.973,75,2013,health
Slovenia,슬로베니아,0.1702,54,2013,political
Slovenia,슬로베니아,0.7155,38,2013,overall
Slovenia,슬로베니아,0.7827,22,2014,economic
Slovenia,슬로베니아,0.9999,27,2014,education
Slovenia,슬로베니아,0.973,74,2014,health
Slovenia,슬로베니아,0.2214,43,2014,political
Slovenia,슬로베니아,0.7443,22,2014,overall
Slovenia,슬로베니아,0.778,24,2015,economic
Slovenia,슬로베니아,1,29,2015,education
Slovenia,슬로베니아,0.973,79,2015,health
Slovenia,슬로베니아,0.385,16,2015,political
Slovenia,슬로베니아,0.784,9,2015,overall
Slovenia,슬로베니아,0.784,19,2016,economic
Slovenia,슬로베니아,1,25,2016,education
Slovenia,슬로베니아,0.973,76,2016,health
Slovenia,슬로베니아,0.385,18,2016,political
Slovenia,슬로베니아,0.7855,8,2016,overall
South Africa,남아프리카,0.5557,79,2006,economic
South Africa,남아프리카,0.9929,42,2006,education
South Africa,남아프리카,0.9756,59,2006,health
South Africa,남아프리카,0.3258,8,2006,political
South Africa,남아프리카,0.7125,18,2006,overall
South Africa,남아프리카,0.5856,85,2007,economic
South Africa,남아프리카,0.9908,52,2007,education
South Africa,남아프리카,0.9754,65,2007,health
South Africa,남아프리카,0.3258,10,2007,political
South Africa,남아프리카,0.7194,20,2007,overall
South Africa,남아프리카,0.5685,93,2008,economic
South Africa,남아프리카,0.9956,45,2008,education
South Africa,남아프리카,0.9754,67,2008,health
South Africa,남아프리카,0.3534,9,2008,political
South Africa,남아프리카,0.7232,22,2008,overall
South Africa,남아프리카,0.663,60,2009,economic
South Africa,남아프리카,0.9961,43,2009,education
South Africa,남아프리카,0.9754,70,2009,health
South Africa,남아프리카,0.4492,5,2009,political
South Africa,남아프리카,0.7709,6,2009,overall
South Africa,남아프리카,0.6727,55,2010,economic
South Africa,남아프리카,0.9962,43,2010,education
South Africa,남아프리카,0.9677,101,2010,health
South Africa,남아프리카,0.3773,9,2010,political
South Africa,남아프리카,0.7535,12,2010,overall
South Africa,남아프리카,0.6653,58,2011,economic
South Africa,남아프리카,0.981,86,2011,education
South Africa,남아프리카,0.9677,102,2011,health
South Africa,남아프리카,0.3773,9,2011,political
South Africa,남아프리카,0.7478,14,2011,overall
South Africa,남아프리카,0.6588,69,2012,economic
South Africa,남아프리카,0.98,87,2012,education
South Africa,남아프리카,0.9677,103,2012,health
South Africa,남아프리카,0.3919,7,2012,political
South Africa,남아프리카,0.7496,16,2012,overall
South Africa,남아프리카,0.6505,78,2013,economic
South Africa,남아프리카,0.9941,54,2013,education
South Africa,남아프리카,0.9677,102,2013,health
South Africa,남아프리카,0.3919,8,2013,political
South Africa,남아프리카,0.751,17,2013,overall
South Africa,남아프리카,0.6473,83,2014,economic
South Africa,남아프리카,0.9869,85,2014,education
South Africa,남아프리카,0.9796,1,2014,health
South Africa,남아프리카,0.3969,12,2014,political
South Africa,남아프리카,0.7527,17,2014,overall
South Africa,남아프리카,0.67,72,2015,economic
South Africa,남아프리카,0.987,85,2015,education
South Africa,남아프리카,0.98,1,2015,health
South Africa,남아프리카,0.4,14,2015,political
South Africa,남아프리카,0.759,18,2015,overall
South Africa,남아프리카,0.677,63,2016,economic
South Africa,남아프리카,0.995,55,2016,education
South Africa,남아프리카,0.98,1,2016,health
South Africa,남아프리카,0.404,13,2016,political
South Africa,남아프리카,0.7639,15,2016,overall
Spain,스페인,0.5391,85,2006,economic
Spain,스페인,0.9941,38,2006,education
Spain,스페인,0.973,71,2006,health
Spain,스페인,0.4214,5,2006,political
Spain,스페인,0.7319,11,2006,overall
Spain,스페인,0.5887,84,2007,economic
Spain,스페인,0.9943,39,2007,education
Spain,스페인,0.973,74,2007,health
Spain,스페인,0.4214,5,2007,political
Spain,스페인,0.7444,10,2007,overall
Spain,스페인,0.577,89,2008,economic
Spain,스페인,0.9938,58,2008,education
Spain,스페인,0.973,76,2008,health
Spain,스페인,0.3688,7,2008,political
Spain,스페인,0.7281,17,2008,overall
Spain,스페인,0.6017,90,2009,economic
Spain,스페인,0.9945,56,2009,education
Spain,스페인,0.973,80,2009,health
Spain,스페인,0.3688,9,2009,political
Spain,스페인,0.7345,17,2009,overall
Spain,스페인,0.624,78,2010,economic
Spain,스페인,0.9964,40,2010,education
Spain,스페인,0.9755,63,2010,health
Spain,스페인,0.4258,5,2010,political
Spain,스페인,0.7554,11,2010,overall
Spain,스페인,0.6328,74,2011,economic
Spain,스페인,0.997,37,2011,education
Spain,스페인,0.9761,56,2011,health
Spain,스페인,0.426,5,2011,political
Spain,스페인,0.758,12,2011,overall
Spain,스페인,0.6462,75,2012,economic
Spain,스페인,0.9971,38,2012,education
Spain,스페인,0.9791,34,2012,health
Spain,스페인,0.2841,27,2012,political
Spain,스페인,0.7266,26,2012,overall
Spain,스페인,0.6521,76,2013,economic
Spain,스페인,0.9971,40,2013,education
Spain,스페인,0.973,75,2013,health
Spain,스페인,0.2841,27,2013,political
Spain,스페인,0.7266,30,2013,overall
Spain,스페인,0.647,84,2014,economic
Spain,스페인,0.9973,44,2014,education
Spain,스페인,0.9719,87,2014,health
Spain,스페인,0.3139,23,2014,political
Spain,스페인,0.7325,28,2014,overall
Spain,스페인,0.674,67,2015,economic
Spain,스페인,0.998,47,2015,education
Spain,스페인,0.972,93,2015,health
Spain,스페인,0.326,26,2015,political
Spain,스페인,0.742,27,2015,overall
Spain,스페인,0.668,72,2016,economic
Spain,스페인,0.998,43,2016,education
Spain,스페인,0.972,91,2016,health
Spain,스페인,0.316,26,2016,political
Spain,스페인,0.7384,29,2016,overall
Sri Lanka,스리랑카,0.5447,84,2006,economic
Sri Lanka,스리랑카,0.9902,52,2006,education
Sri Lanka,스리랑카,0.9796,1,2006,health
Sri Lanka,스리랑카,0.3652,7,2006,political
Sri Lanka,스리랑카,0.7199,13,2006,overall
Sri Lanka,스리랑카,0.557,94,2007,economic
Sri Lanka,스리랑카,0.9902,56,2007,education
Sri Lanka,스리랑카,0.9796,1,2007,health
Sri Lanka,스리랑카,0.3652,7,2007,political
Sri Lanka,스리랑카,0.723,15,2007,overall
Sri Lanka,스리랑카,0.5598,99,2008,economic
Sri Lanka,스리랑카,0.9925,65,2008,education
Sri Lanka,스리랑카,0.9796,1,2008,health
Sri Lanka,스리랑카,0.4164,5,2008,political
Sri Lanka,스리랑카,0.7371,12,2008,overall
Sri Lanka,스리랑카,0.5734,99,2009,economic
Sri Lanka,스리랑카,0.9916,68,2009,education
Sri Lanka,스리랑카,0.9796,1,2009,health
Sri Lanka,스리랑카,0.4164,6,2009,political
Sri Lanka,스리랑카,0.7402,15,2009,overall
Sri Lanka,스리랑카,0.6008,89,2010,economic
Sri Lanka,스리랑카,0.9926,57,2010,education
Sri Lanka,스리랑카,0.9796,1,2010,health
Sri Lanka,스리랑카,0.4103,6,2010,political
Sri Lanka,스리랑카,0.7458,16,2010,overall
Sri Lanka,스리랑카,0.5598,102,2011,economic
Sri Lanka,스리랑카,0.9329,103,2011,education
Sri Lanka,스리랑카,0.9796,1,2011,health
Sri Lanka,스리랑카,0.4126,7,2011,political
Sri Lanka,스리랑카,0.7212,31,2011,overall
Sri Lanka,스리랑카,0.5596,105,2012,economic
Sri Lanka,스리랑카,0.9946,48,2012,education
Sri Lanka,스리랑카,0.9796,1,2012,health
Sri Lanka,스리랑카,0.3151,22,2012,political
Sri Lanka,스리랑카,0.7122,39,2012,overall
Sri Lanka,스리랑카,0.559,109,2013,economic
Sri Lanka,스리랑카,0.9946,48,2013,education
Sri Lanka,스리랑카,0.9796,1,2013,health
Sri Lanka,스리랑카,0.2744,30,2013,political
Sri Lanka,스리랑카,0.7019,55,2013,overall
Sri Lanka,스리랑카,0.5908,109,2014,economic
Sri Lanka,스리랑카,0.9942,59,2014,education
Sri Lanka,스리랑카,0.9796,1,2014,health
Sri Lanka,스리랑카,0.1965,50,2014,political
Sri Lanka,스리랑카,0.6903,76,2014,overall
Sri Lanka,스리랑카,0.577,120,2015,economic
Sri Lanka,스리랑카,0.995,57,2015,education
Sri Lanka,스리랑카,0.98,1,2015,health
Sri Lanka,스리랑카,0.193,59,2015,political
Sri Lanka,스리랑카,0.686,85,2015,overall
Sri Lanka,스리랑카,0.53,124,2016,economic
Sri Lanka,스리랑카,0.988,82,2016,education
Sri Lanka,스리랑카,0.98,1,2016,health
Sri Lanka,스리랑카,0.196,57,2016,political
Sri Lanka,스리랑카,0.6733,99,2016,overall
Suriname,수리남,N/A,N/A,2006,overall
Suriname,수리남,0.6169,73,2007,economic
Suriname,수리남,0.9887,64,2007,education
Suriname,수리남,0.973,74,2007,health
Suriname,수리남,0.1391,46,2007,political
Suriname,수리남,0.6794,54,2007,overall
Suriname,수리남,0.5507,101,2008,economic
Suriname,수리남,0.9905,70,2008,education
Suriname,수리남,0.973,76,2008,health
Suriname,수리남,0.1555,49,2008,political
Suriname,수리남,0.6674,77,2008,overall
Suriname,수리남,0.5714,101,2009,economic
Suriname,수리남,0.9904,74,2009,education
Suriname,수리남,0.973,80,2009,health
Suriname,수리남,0.1555,51,2009,political
Suriname,수리남,0.6726,76,2009,overall
Suriname,수리남,0.4495,123,2010,economic
Suriname,수리남,0.9852,85,2010,education
Suriname,수리남,0.9742,70,2010,health
Suriname,수리남,0.1539,53,2010,political
Suriname,수리남,0.6407,102,2010,overall
Suriname,수리남,0.5084,114,2011,economic
Suriname,수리남,0.9911,62,2011,education
Suriname,수리남,0.9742,70,2011,health
Suriname,수리남,0.0843,95,2011,political
Suriname,수리남,0.6395,104,2011,overall
Suriname,수리남,0.5144,115,2012,economic
Suriname,수리남,0.9973,37,2012,education
Suriname,수리남,0.9796,1,2012,health
Suriname,수리남,0.0723,107,2012,political
Suriname,수리남,0.6409,106,2012,overall
Suriname,수리남,0.4986,119,2013,economic
Suriname,수리남,0.9973,39,2013,education
Suriname,수리남,0.9796,1,2013,health
Suriname,수리남,0.0723,110,2013,political
Suriname,수리남,0.6369,110,2013,overall
Suriname,수리남,0.5688,115,2014,economic
Suriname,수리남,0.9973,45,2014,education
Suriname,수리남,0.9796,1,2014,health
Suriname,수리남,0.0558,131,2014,political
Suriname,수리남,0.6504,105,2014,overall
Suriname,수리남,0.616,103,2015,economic
Suriname,수리남,0.998,45,2015,education
Suriname,수리남,0.98,1,2015,health
Suriname,수리남,0.12,90,2015,political
Suriname,수리남,0.67,101,2015,overall
Suriname,수리남,0.617,100,2016,economic
